Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:09:36.099000,HAM,44,0 days 00:02:09.395000,1.0,,,,,0 days 00:00:42.579000,0 days 00:00:56.132000,,0 days 00:08:39.967000,0 days 00:09:37.641000,109.0,152.0,245.0,307.0,False,nan,,True,Mercedes,0 days 00:07:26.483000,2018-06-24 14:13:26.509,214,1.0,False,,False,False
0 days 00:12:15.026000,HAM,44,,2.0,,,,0 days 00:00:50.981000,0 days 00:00:43.049000,0 days 00:01:04.959000,0 days 00:10:27.077000,0 days 00:11:10.157000,0 days 00:12:15.104000,77.0,140.0,251.0,198.0,False,nan,,True,Mercedes,0 days 00:09:36.099000,2018-06-24 14:15:36.125,4,1.0,False,,False,False
0 days 00:14:44.182000,HAM,44,0 days 00:02:29.156000,3.0,1.0,,,0 days 00:00:41.667000,0 days 00:00:41.991000,0 days 00:01:05.498000,0 days 00:12:56.693000,0 days 00:13:38.684000,0 days 00:14:44.182000,103.0,201.0,237.0,231.0,True,SUPERSOFT,4.0,False,Mercedes,0 days 00:12:15.026000,2018-06-24 14:18:15.052,4,1.0,False,,False,False
0 days 00:17:13.405000,HAM,44,0 days 00:02:29.223000,4.0,1.0,,,0 days 00:00:38.881000,0 days 00:00:42.936000,0 days 00:01:07.406000,0 days 00:15:23.063000,0 days 00:16:05.999000,0 days 00:17:13.405000,98.0,171.0,236.0,198.0,False,SUPERSOFT,5.0,False,Mercedes,0 days 00:14:44.182000,2018-06-24 14:20:44.208,4,1.0,False,,False,False
0 days 00:19:37.539000,HAM,44,0 days 00:02:24.134000,5.0,1.0,,,0 days 00:00:34.963000,0 days 00:00:43.594000,0 days 00:01:05.577000,0 days 00:17:48.368000,0 days 00:18:31.962000,0 days 00:19:37.539000,92.0,207.0,288.0,264.0,True,SUPERSOFT,6.0,False,Mercedes,0 days 00:17:13.405000,2018-06-24 14:23:13.431,41,1.0,False,,False,False
0 days 00:21:15.227000,HAM,44,0 days 00:01:37.688000,6.0,1.0,,,0 days 00:00:24.901000,0 days 00:00:29.605000,0 days 00:00:43.182000,0 days 00:20:02.440000,0 days 00:20:32.045000,0 days 00:21:15.227000,110.0,275.0,289.0,302.0,True,SUPERSOFT,7.0,False,Mercedes,0 days 00:19:37.539000,2018-06-24 14:25:37.565,12,1.0,False,,False,True
0 days 00:22:52.681000,HAM,44,0 days 00:01:37.454000,7.0,1.0,,,0 days 00:00:24.553000,0 days 00:00:29.561000,0 days 00:00:43.340000,0 days 00:21:39.780000,0 days 00:22:09.341000,0 days 00:22:52.681000,113.0,276.0,289.0,299.0,True,SUPERSOFT,8.0,False,Mercedes,0 days 00:21:15.227000,2018-06-24 14:27:15.253,1,1.0,False,,False,True
0 days 00:24:29.614000,HAM,44,0 days 00:01:36.933000,8.0,1.0,,,0 days 00:00:24.482000,0 days 00:00:29.488000,0 days 00:00:42.963000,0 days 00:23:17.163000,0 days 00:23:46.651000,0 days 00:24:29.614000,117.0,276.0,290.0,299.0,True,SUPERSOFT,9.0,False,Mercedes,0 days 00:22:52.681000,2018-06-24 14:28:52.707,1,1.0,False,,False,True
0 days 00:26:06.999000,HAM,44,0 days 00:01:37.385000,9.0,1.0,,,0 days 00:00:24.323000,0 days 00:00:29.601000,0 days 00:00:43.461000,0 days 00:24:53.937000,0 days 00:25:23.538000,0 days 00:26:06.999000,112.0,276.0,288.0,298.0,False,SUPERSOFT,10.0,False,Mercedes,0 days 00:24:29.614000,2018-06-24 14:30:29.640,1,1.0,False,,False,True
0 days 00:27:44.460000,HAM,44,0 days 00:01:37.461000,10.0,1.0,,,0 days 00:00:24.536000,0 days 00:00:29.709000,0 days 00:00:43.216000,0 days 00:26:31.535000,0 days 00:27:01.244000,0 days 00:27:44.460000,111.0,276.0,287.0,299.0,False,SUPERSOFT,11.0,False,Mercedes,0 days 00:26:06.999000,2018-06-24 14:32:07.025,1,1.0,False,,False,True
0 days 00:29:21.958000,HAM,44,0 days 00:01:37.498000,11.0,1.0,,,0 days 00:00:24.561000,0 days 00:00:29.577000,0 days 00:00:43.360000,0 days 00:28:09.021000,0 days 00:28:38.598000,0 days 00:29:21.958000,110.0,276.0,290.0,300.0,False,SUPERSOFT,12.0,False,Mercedes,0 days 00:27:44.460000,2018-06-24 14:33:44.486,1,1.0,False,,False,True
0 days 00:30:59.300000,HAM,44,0 days 00:01:37.342000,12.0,1.0,,,0 days 00:00:24.529000,0 days 00:00:29.590000,0 days 00:00:43.223000,0 days 00:29:46.487000,0 days 00:30:16.077000,0 days 00:30:59.300000,107.0,277.0,290.0,302.0,False,SUPERSOFT,13.0,False,Mercedes,0 days 00:29:21.958000,2018-06-24 14:35:21.984,1,1.0,False,,False,True
0 days 00:32:36.319000,HAM,44,0 days 00:01:37.019000,13.0,1.0,,,0 days 00:00:24.530000,0 days 00:00:29.553000,0 days 00:00:42.936000,0 days 00:31:23.830000,0 days 00:31:53.383000,0 days 00:32:36.319000,108.0,277.0,290.0,303.0,False,SUPERSOFT,14.0,False,Mercedes,0 days 00:30:59.300000,2018-06-24 14:36:59.326,1,1.0,False,,False,True
0 days 00:34:13.304000,HAM,44,0 days 00:01:36.985000,14.0,1.0,,,0 days 00:00:24.429000,0 days 00:00:29.521000,0 days 00:00:43.035000,0 days 00:33:00.748000,0 days 00:33:30.269000,0 days 00:34:13.304000,111.0,277.0,290.0,301.0,False,SUPERSOFT,15.0,False,Mercedes,0 days 00:32:36.319000,2018-06-24 14:38:36.345,1,1.0,False,,False,True
0 days 00:35:50.268000,HAM,44,0 days 00:01:36.964000,15.0,1.0,,,0 days 00:00:24.451000,0 days 00:00:29.566000,0 days 00:00:42.947000,0 days 00:34:37.755000,0 days 00:35:07.321000,0 days 00:35:50.268000,109.0,278.0,289.0,301.0,False,SUPERSOFT,16.0,False,Mercedes,0 days 00:34:13.304000,2018-06-24 14:40:13.330,1,1.0,False,,False,True
0 days 00:37:27.297000,HAM,44,0 days 00:01:37.029000,16.0,1.0,,,0 days 00:00:24.536000,0 days 00:00:29.735000,0 days 00:00:42.758000,0 days 00:36:14.804000,0 days 00:36:44.539000,0 days 00:37:27.297000,110.0,278.0,289.0,302.0,False,SUPERSOFT,17.0,False,Mercedes,0 days 00:35:50.268000,2018-06-24 14:41:50.294,1,1.0,False,,False,True
0 days 00:39:03.934000,HAM,44,0 days 00:01:36.637000,17.0,1.0,,,0 days 00:00:24.406000,0 days 00:00:29.560000,0 days 00:00:42.671000,0 days 00:37:51.703000,0 days 00:38:21.263000,0 days 00:39:03.934000,,278.0,289.0,300.0,True,SUPERSOFT,18.0,False,Mercedes,0 days 00:37:27.297000,2018-06-24 14:43:27.323,1,1.0,False,,False,True
