Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:35:04.094000,BOT,77,0 days 00:01:40.317000,1.0,1.0,,,,0 days 00:00:39.998000,0 days 00:00:33.004000,,0 days 00:34:31.095000,0 days 00:35:04.383000,217.0,186.0,206.0,297.0,False,MEDIUM,4.0,False,Mercedes,0 days 00:33:23.612000,2019-11-03 19:13:24.328,1,1.0,False,,False,False
0 days 00:36:45.530000,BOT,77,0 days 00:01:41.436000,2.0,1.0,,,0 days 00:00:27.543000,0 days 00:00:40.606000,0 days 00:00:33.287000,0 days 00:35:31.637000,0 days 00:36:12.243000,0 days 00:36:45.530000,210.0,184.0,205.0,292.0,True,MEDIUM,5.0,False,Mercedes,0 days 00:35:04.094000,2019-11-03 19:15:04.810,1,1.0,False,,False,True
0 days 00:38:26.516000,BOT,77,0 days 00:01:40.986000,3.0,1.0,,,0 days 00:00:27.311000,0 days 00:00:40.672000,0 days 00:00:33.003000,0 days 00:37:12.841000,0 days 00:37:53.513000,0 days 00:38:26.516000,209.0,186.0,204.0,293.0,True,MEDIUM,6.0,False,Mercedes,0 days 00:36:45.530000,2019-11-03 19:16:46.246,1,1.0,False,,False,True
0 days 00:40:07.305000,BOT,77,0 days 00:01:40.789000,4.0,1.0,,,0 days 00:00:27.133000,0 days 00:00:40.565000,0 days 00:00:33.091000,0 days 00:38:53.649000,0 days 00:39:34.214000,0 days 00:40:07.305000,215.0,186.0,203.0,290.0,True,MEDIUM,7.0,False,Mercedes,0 days 00:38:26.516000,2019-11-03 19:18:27.232,1,1.0,False,,False,True
0 days 00:41:47.734000,BOT,77,0 days 00:01:40.429000,5.0,1.0,,,0 days 00:00:27.139000,0 days 00:00:40.163000,0 days 00:00:33.127000,0 days 00:40:34.444000,0 days 00:41:14.607000,0 days 00:41:47.734000,,185.0,204.0,293.0,True,MEDIUM,8.0,False,Mercedes,0 days 00:40:07.305000,2019-11-03 19:20:08.021,1,1.0,False,,False,True
0 days 00:43:28.581000,BOT,77,0 days 00:01:40.847000,6.0,1.0,,,0 days 00:00:27.167000,0 days 00:00:40.383000,0 days 00:00:33.297000,0 days 00:42:14.901000,0 days 00:42:55.284000,0 days 00:43:28.581000,,185.0,203.0,296.0,False,MEDIUM,9.0,False,Mercedes,0 days 00:41:47.734000,2019-11-03 19:21:48.450,1,1.0,False,,False,True
0 days 00:45:10.159000,BOT,77,0 days 00:01:41.578000,7.0,1.0,,,0 days 00:00:27.349000,0 days 00:00:40.774000,0 days 00:00:33.455000,0 days 00:43:55.930000,0 days 00:44:36.704000,0 days 00:45:10.159000,212.0,184.0,204.0,294.0,False,MEDIUM,10.0,False,Mercedes,0 days 00:43:28.581000,2019-11-03 19:23:29.297,1,1.0,False,,False,True
0 days 00:46:51.549000,BOT,77,0 days 00:01:41.390000,8.0,1.0,,,0 days 00:00:27.464000,0 days 00:00:40.484000,0 days 00:00:33.442000,0 days 00:45:37.623000,0 days 00:46:18.107000,0 days 00:46:51.549000,210.0,184.0,204.0,293.0,False,MEDIUM,11.0,False,Mercedes,0 days 00:45:10.159000,2019-11-03 19:25:10.875,12,1.0,False,,False,True
0 days 00:48:33.593000,BOT,77,0 days 00:01:42.044000,9.0,1.0,,,0 days 00:00:27.335000,0 days 00:00:41.375000,0 days 00:00:33.334000,0 days 00:47:18.884000,0 days 00:48:00.259000,0 days 00:48:33.593000,212.0,185.0,202.0,297.0,False,MEDIUM,12.0,False,Mercedes,0 days 00:46:51.549000,2019-11-03 19:26:52.265,21,1.0,False,,False,True
0 days 00:50:14.581000,BOT,77,0 days 00:01:40.988000,10.0,1.0,,,0 days 00:00:27.403000,0 days 00:00:40.425000,0 days 00:00:33.160000,0 days 00:49:00.996000,0 days 00:49:41.421000,0 days 00:50:14.581000,207.0,185.0,204.0,286.0,False,MEDIUM,13.0,False,Mercedes,0 days 00:48:33.593000,2019-11-03 19:28:34.309,1,1.0,False,,False,True
