Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:07:58.823000,VER,33,0 days 00:01:15.229000,1.0,,,,,0 days 00:00:32.167000,0 days 00:00:22.151000,,0 days 00:07:36.712000,0 days 00:07:58.915000,304.0,229.0,274.0,299.0,False,nan,,True,Red Bull Racing,0 days 00:06:43.395000,2018-07-01 13:12:43.611,,3.0,False,,False,False
0 days 00:09:08.734000,VER,33,0 days 00:01:09.911000,2.0,1.0,,,0 days 00:00:17.499000,0 days 00:00:30.922000,0 days 00:00:21.490000,0 days 00:08:16.310000,0 days 00:08:47.232000,0 days 00:09:08.722000,291.0,229.0,274.0,289.0,True,SUPERSOFT,4.0,False,Red Bull Racing,0 days 00:07:58.823000,2018-07-01 13:13:59.039,21,3.0,False,,False,True
0 days 00:10:18.550000,VER,33,0 days 00:01:09.816000,3.0,1.0,,,0 days 00:00:17.626000,0 days 00:00:30.762000,0 days 00:00:21.428000,0 days 00:09:26.348000,0 days 00:09:57.110000,0 days 00:10:18.538000,287.0,229.0,272.0,287.0,True,SUPERSOFT,5.0,False,Red Bull Racing,0 days 00:09:08.734000,2018-07-01 13:15:08.950,1,3.0,False,,False,True
0 days 00:11:28.256000,VER,33,0 days 00:01:09.706000,4.0,1.0,,,0 days 00:00:17.499000,0 days 00:00:30.665000,0 days 00:00:21.542000,0 days 00:10:36.037000,0 days 00:11:06.702000,0 days 00:11:28.244000,291.0,227.0,273.0,290.0,True,SUPERSOFT,6.0,False,Red Bull Racing,0 days 00:10:18.550000,2018-07-01 13:16:18.766,1,3.0,False,,False,True
0 days 00:12:37.984000,VER,33,0 days 00:01:09.728000,5.0,1.0,,,0 days 00:00:17.596000,0 days 00:00:30.766000,0 days 00:00:21.366000,0 days 00:11:45.840000,0 days 00:12:16.606000,0 days 00:12:37.972000,285.0,230.0,273.0,285.0,False,SUPERSOFT,7.0,False,Red Bull Racing,0 days 00:11:28.256000,2018-07-01 13:17:28.472,1,3.0,False,,False,True
0 days 00:13:47.601000,VER,33,0 days 00:01:09.617000,6.0,1.0,,,0 days 00:00:17.481000,0 days 00:00:30.716000,0 days 00:00:21.420000,0 days 00:12:55.453000,0 days 00:13:26.169000,0 days 00:13:47.589000,289.0,232.0,275.0,287.0,True,SUPERSOFT,8.0,False,Red Bull Racing,0 days 00:12:37.984000,2018-07-01 13:18:38.200,1,3.0,False,,False,True
0 days 00:14:57.006000,VER,33,0 days 00:01:09.405000,7.0,1.0,,,0 days 00:00:17.384000,0 days 00:00:30.646000,0 days 00:00:21.375000,0 days 00:14:04.973000,0 days 00:14:35.619000,0 days 00:14:56.994000,295.0,231.0,274.0,285.0,True,SUPERSOFT,9.0,False,Red Bull Racing,0 days 00:13:47.601000,2018-07-01 13:19:47.817,1,3.0,False,,False,True
0 days 00:16:06.407000,VER,33,0 days 00:01:09.401000,8.0,1.0,,,0 days 00:00:17.501000,0 days 00:00:30.629000,0 days 00:00:21.271000,0 days 00:15:14.495000,0 days 00:15:45.124000,0 days 00:16:06.395000,288.0,232.0,274.0,287.0,True,SUPERSOFT,10.0,False,Red Bull Racing,0 days 00:14:57.006000,2018-07-01 13:20:57.222,1,3.0,False,,False,True
0 days 00:17:15.670000,VER,33,0 days 00:01:09.263000,9.0,1.0,,,0 days 00:00:17.526000,0 days 00:00:30.507000,0 days 00:00:21.230000,0 days 00:16:23.921000,0 days 00:16:54.428000,0 days 00:17:15.658000,,229.0,274.0,284.0,True,SUPERSOFT,11.0,False,Red Bull Racing,0 days 00:16:06.407000,2018-07-01 13:22:06.623,1,3.0,False,,False,True
0 days 00:18:24.990000,VER,33,0 days 00:01:09.320000,10.0,1.0,,,0 days 00:00:17.432000,0 days 00:00:30.651000,0 days 00:00:21.237000,0 days 00:17:33.090000,0 days 00:18:03.741000,0 days 00:18:24.978000,291.0,229.0,275.0,285.0,False,SUPERSOFT,12.0,False,Red Bull Racing,0 days 00:17:15.670000,2018-07-01 13:23:15.886,1,3.0,False,,False,True
