Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:17:30.857000,RUS,63,0 days 00:01:23.327000,11.0,1.0,,,0 days 00:00:29.529000,0 days 00:00:32.170000,0 days 00:00:21.628000,0 days 01:16:37.060000,0 days 01:17:09.230000,0 days 01:17:30.858000,278.0,278.0,242.0,325.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:16:07.530000,2022-10-30 20:17:07.541,1,4.0,False,,False,True
0 days 01:18:54.277000,RUS,63,0 days 00:01:23.420000,12.0,1.0,,,0 days 00:00:29.467000,0 days 00:00:32.358000,0 days 00:00:21.595000,0 days 01:18:00.325000,0 days 01:18:32.683000,0 days 01:18:54.278000,268.0,278.0,243.0,323.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:17:30.857000,2022-10-30 20:18:30.868,1,4.0,False,,False,True
0 days 01:20:17.550000,RUS,63,0 days 00:01:23.273000,13.0,1.0,,,0 days 00:00:29.478000,0 days 00:00:32.296000,0 days 00:00:21.499000,0 days 01:19:23.756000,0 days 01:19:56.052000,0 days 01:20:17.551000,264.0,280.0,243.0,325.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:18:54.277000,2022-10-30 20:19:54.288,1,4.0,False,,False,True
0 days 01:21:40.963000,RUS,63,0 days 00:01:23.413000,14.0,1.0,,,0 days 00:00:29.472000,0 days 00:00:32.360000,0 days 00:00:21.581000,0 days 01:20:47.023000,0 days 01:21:19.383000,0 days 01:21:40.964000,272.0,279.0,242.0,,False,MEDIUM,14.0,True,Mercedes,0 days 01:20:17.550000,2022-10-30 20:21:17.561,1,4.0,False,,False,True
0 days 01:23:04.202000,RUS,63,0 days 00:01:23.239000,15.0,1.0,,,0 days 00:00:29.476000,0 days 00:00:32.293000,0 days 00:00:21.470000,0 days 01:22:10.440000,0 days 01:22:42.733000,0 days 01:23:04.203000,278.0,276.0,242.0,,False,MEDIUM,15.0,True,Mercedes,0 days 01:21:40.963000,2022-10-30 20:22:40.974,1,4.0,False,,False,True
0 days 01:24:27.357000,RUS,63,0 days 00:01:23.155000,16.0,1.0,,,0 days 00:00:29.419000,0 days 00:00:32.292000,0 days 00:00:21.444000,0 days 01:23:33.622000,0 days 01:24:05.914000,0 days 01:24:27.358000,282.0,278.0,242.0,,True,MEDIUM,16.0,True,Mercedes,0 days 01:23:04.202000,2022-10-30 20:24:04.213,1,4.0,False,,False,True
0 days 01:25:50.822000,RUS,63,0 days 00:01:23.465000,17.0,1.0,,,0 days 00:00:29.468000,0 days 00:00:32.411000,0 days 00:00:21.586000,0 days 01:24:56.826000,0 days 01:25:29.237000,0 days 01:25:50.823000,,277.0,242.0,,False,MEDIUM,17.0,True,Mercedes,0 days 01:24:27.357000,2022-10-30 20:25:27.368,1,4.0,False,,False,True
0 days 01:27:14.138000,RUS,63,0 days 00:01:23.316000,18.0,1.0,,,0 days 00:00:29.481000,0 days 00:00:32.347000,0 days 00:00:21.488000,0 days 01:26:20.304000,0 days 01:26:52.651000,0 days 01:27:14.139000,280.0,280.0,242.0,,False,MEDIUM,18.0,True,Mercedes,0 days 01:25:50.822000,2022-10-30 20:26:50.833,1,4.0,False,,False,True
0 days 01:28:37.595000,RUS,63,0 days 00:01:23.457000,19.0,1.0,,,0 days 00:00:29.452000,0 days 00:00:32.400000,0 days 00:00:21.605000,0 days 01:27:43.591000,0 days 01:28:15.991000,0 days 01:28:37.596000,,279.0,242.0,,False,MEDIUM,19.0,True,Mercedes,0 days 01:27:14.138000,2022-10-30 20:28:14.149,1,4.0,False,,False,True
0 days 01:30:01.240000,RUS,63,0 days 00:01:23.645000,20.0,1.0,,,0 days 00:00:29.464000,0 days 00:00:32.399000,0 days 00:00:21.782000,0 days 01:29:07.060000,0 days 01:29:39.459000,0 days 01:30:01.241000,281.0,278.0,242.0,,False,MEDIUM,20.0,True,Mercedes,0 days 01:28:37.595000,2022-10-30 20:29:37.606,1,4.0,False,,False,True
0 days 01:31:24.655000,RUS,63,0 days 00:01:23.415000,21.0,1.0,,,0 days 00:00:29.369000,0 days 00:00:32.383000,0 days 00:00:21.663000,0 days 01:30:30.610000,0 days 01:31:02.993000,0 days 01:31:24.656000,278.0,278.0,242.0,,False,MEDIUM,21.0,True,Mercedes,0 days 01:30:01.240000,2022-10-30 20:31:01.251,1,4.0,False,,False,True
0 days 01:32:48.424000,RUS,63,0 days 00:01:23.769000,22.0,1.0,,,0 days 00:00:29.423000,0 days 00:00:32.584000,0 days 00:00:21.762000,0 days 01:31:54.079000,0 days 01:32:26.663000,0 days 01:32:48.425000,282.0,278.0,242.0,324.0,False,MEDIUM,22.0,True,Mercedes,0 days 01:31:24.655000,2022-10-30 20:32:24.666,1,4.0,False,,False,True
0 days 01:34:12.026000,RUS,63,0 days 00:01:23.602000,23.0,1.0,,,0 days 00:00:29.313000,0 days 00:00:32.592000,0 days 00:00:21.697000,0 days 01:33:17.738000,0 days 01:33:50.330000,0 days 01:34:12.027000,291.0,276.0,242.0,,False,MEDIUM,23.0,True,Mercedes,0 days 01:32:48.424000,2022-10-30 20:33:48.435,1,3.0,False,,False,True
0 days 01:35:35.486000,RUS,63,0 days 00:01:23.460000,24.0,1.0,,,0 days 00:00:29.470000,0 days 00:00:32.364000,0 days 00:00:21.626000,0 days 01:34:41.497000,0 days 01:35:13.861000,0 days 01:35:35.487000,288.0,277.0,242.0,321.0,False,MEDIUM,24.0,True,Mercedes,0 days 01:34:12.026000,2022-10-30 20:35:12.037,1,3.0,False,,False,True
0 days 01:36:58.985000,RUS,63,0 days 00:01:23.499000,25.0,1.0,,,0 days 00:00:29.572000,0 days 00:00:32.342000,0 days 00:00:21.585000,0 days 01:36:05.059000,0 days 01:36:37.401000,0 days 01:36:58.986000,287.0,277.0,242.0,322.0,False,MEDIUM,25.0,True,Mercedes,0 days 01:35:35.486000,2022-10-30 20:36:35.497,1,3.0,False,,False,True
0 days 01:38:22.212000,RUS,63,0 days 00:01:23.227000,26.0,1.0,,,0 days 00:00:29.389000,0 days 00:00:32.269000,0 days 00:00:21.569000,0 days 01:37:28.375000,0 days 01:38:00.644000,0 days 01:38:22.213000,288.0,277.0,243.0,321.0,False,MEDIUM,26.0,True,Mercedes,0 days 01:36:58.985000,2022-10-30 20:37:58.996,1,2.0,False,,False,True
0 days 01:39:45.445000,RUS,63,0 days 00:01:23.233000,27.0,1.0,,,0 days 00:00:29.334000,0 days 00:00:32.347000,0 days 00:00:21.552000,0 days 01:38:51.547000,0 days 01:39:23.894000,0 days 01:39:45.446000,285.0,277.0,243.0,,False,MEDIUM,27.0,True,Mercedes,0 days 01:38:22.212000,2022-10-30 20:39:22.223,1,2.0,False,,False,True
0 days 01:41:08.497000,RUS,63,0 days 00:01:23.052000,28.0,1.0,,,0 days 00:00:29.398000,0 days 00:00:32.175000,0 days 00:00:21.479000,0 days 01:40:14.844000,0 days 01:40:47.019000,0 days 01:41:08.498000,286.0,278.0,243.0,322.0,True,MEDIUM,28.0,True,Mercedes,0 days 01:39:45.445000,2022-10-30 20:40:45.456,1,2.0,False,,False,True
0 days 01:42:31.431000,RUS,63,0 days 00:01:22.934000,29.0,1.0,,,0 days 00:00:29.305000,0 days 00:00:32.206000,0 days 00:00:21.423000,0 days 01:41:37.803000,0 days 01:42:10.009000,0 days 01:42:31.432000,287.0,278.0,243.0,323.0,True,MEDIUM,29.0,True,Mercedes,0 days 01:41:08.497000,2022-10-30 20:42:08.508,1,2.0,False,,False,True
0 days 01:43:54.365000,RUS,63,0 days 00:01:22.934000,30.0,1.0,,,0 days 00:00:29.304000,0 days 00:00:32.186000,0 days 00:00:21.444000,0 days 01:43:00.736000,0 days 01:43:32.922000,0 days 01:43:54.366000,284.0,279.0,243.0,322.0,False,MEDIUM,30.0,True,Mercedes,0 days 01:42:31.431000,2022-10-30 20:43:31.442,1,1.0,False,,False,True
0 days 01:45:17.421000,RUS,63,0 days 00:01:23.056000,31.0,1.0,,,0 days 00:00:29.337000,0 days 00:00:32.255000,0 days 00:00:21.464000,0 days 01:44:23.703000,0 days 01:44:55.958000,0 days 01:45:17.422000,285.0,278.0,243.0,,False,MEDIUM,31.0,True,Mercedes,0 days 01:43:54.365000,2022-10-30 20:44:54.376,1,1.0,False,,False,True
0 days 01:46:40.696000,RUS,63,0 days 00:01:23.275000,32.0,1.0,,,0 days 00:00:29.430000,0 days 00:00:32.236000,0 days 00:00:21.609000,0 days 01:45:46.852000,0 days 01:46:19.088000,0 days 01:46:40.697000,283.0,279.0,244.0,323.0,False,MEDIUM,32.0,True,Mercedes,0 days 01:45:17.421000,2022-10-30 20:46:17.432,1,1.0,False,,False,True
0 days 01:48:03.965000,RUS,63,0 days 00:01:23.269000,33.0,1.0,,,0 days 00:00:29.530000,0 days 00:00:32.191000,0 days 00:00:21.548000,0 days 01:47:10.227000,0 days 01:47:42.418000,0 days 01:48:03.966000,282.0,279.0,243.0,,False,MEDIUM,33.0,True,Mercedes,0 days 01:46:40.696000,2022-10-30 20:47:40.707,1,1.0,False,,False,True
0 days 01:49:30.728000,RUS,63,0 days 00:01:26.763000,34.0,1.0,,0 days 01:49:28.065000,0 days 00:00:29.526000,0 days 00:00:32.328000,0 days 00:00:24.909000,0 days 01:48:33.492000,0 days 01:49:05.820000,0 days 01:49:30.729000,285.0,280.0,,324.0,False,MEDIUM,34.0,True,Mercedes,0 days 01:48:03.965000,2022-10-30 20:49:03.976,1,1.0,False,,False,False
0 days 01:51:13.195000,RUS,63,0 days 00:01:42.467000,35.0,2.0,0 days 01:49:50.840000,,0 days 00:00:48.974000,0 days 00:00:32.248000,0 days 00:00:21.245000,0 days 01:50:19.703000,0 days 01:50:51.951000,0 days 01:51:13.196000,271.0,278.0,244.0,300.0,False,HARD,1.0,True,Mercedes,0 days 01:49:30.728000,2022-10-30 20:50:30.739,1,4.0,False,,False,False
0 days 01:52:35.151000,RUS,63,0 days 00:01:21.956000,36.0,2.0,,,0 days 00:00:29.225000,0 days 00:00:31.704000,0 days 00:00:21.027000,0 days 01:51:42.421000,0 days 01:52:14.125000,0 days 01:52:35.152000,281.0,281.0,244.0,322.0,True,HARD,2.0,True,Mercedes,0 days 01:51:13.195000,2022-10-30 20:52:13.206,1,4.0,False,,False,True
0 days 01:53:57.399000,RUS,63,0 days 00:01:22.248000,37.0,2.0,,,0 days 00:00:29.257000,0 days 00:00:31.869000,0 days 00:00:21.122000,0 days 01:53:04.409000,0 days 01:53:36.278000,0 days 01:53:57.400000,275.0,281.0,245.0,323.0,False,HARD,3.0,True,Mercedes,0 days 01:52:35.151000,2022-10-30 20:53:35.162,1,4.0,False,,False,True
0 days 01:55:20.040000,RUS,63,0 days 00:01:22.641000,38.0,2.0,,,0 days 00:00:29.238000,0 days 00:00:31.966000,0 days 00:00:21.437000,0 days 01:54:26.638000,0 days 01:54:58.604000,0 days 01:55:20.041000,274.0,282.0,244.0,319.0,False,HARD,4.0,True,Mercedes,0 days 01:53:57.399000,2022-10-30 20:54:57.410,1,4.0,False,,False,True
0 days 01:56:43.058000,RUS,63,0 days 00:01:23.018000,39.0,2.0,,,0 days 00:00:29.521000,0 days 00:00:32.082000,0 days 00:00:21.415000,0 days 01:55:49.562000,0 days 01:56:21.644000,0 days 01:56:43.059000,271.0,276.0,243.0,325.0,False,HARD,5.0,True,Mercedes,0 days 01:55:20.040000,2022-10-30 20:56:20.051,1,4.0,False,,False,True
0 days 01:58:06.399000,RUS,63,0 days 00:01:23.341000,40.0,2.0,,,0 days 00:00:29.292000,0 days 00:00:32.500000,0 days 00:00:21.549000,0 days 01:57:12.351000,0 days 01:57:44.851000,0 days 01:58:06.400000,276.0,274.0,244.0,320.0,False,HARD,6.0,True,Mercedes,0 days 01:56:43.058000,2022-10-30 20:57:43.069,1,4.0,False,,False,True
0 days 01:59:29.257000,RUS,63,0 days 00:01:22.858000,41.0,2.0,,,0 days 00:00:29.334000,0 days 00:00:32.014000,0 days 00:00:21.510000,0 days 01:58:35.734000,0 days 01:59:07.748000,0 days 01:59:29.258000,278.0,279.0,244.0,323.0,False,HARD,7.0,True,Mercedes,0 days 01:58:06.399000,2022-10-30 20:59:06.410,1,4.0,False,,False,True
0 days 02:00:52.050000,RUS,63,0 days 00:01:22.793000,42.0,2.0,,,0 days 00:00:29.182000,0 days 00:00:32.119000,0 days 00:00:21.492000,0 days 01:59:58.440000,0 days 02:00:30.559000,0 days 02:00:52.051000,277.0,278.0,244.0,325.0,False,HARD,8.0,True,Mercedes,0 days 01:59:29.257000,2022-10-30 21:00:29.268,1,4.0,False,,False,True
0 days 02:02:14.572000,RUS,63,0 days 00:01:22.522000,43.0,2.0,,,0 days 00:00:29.340000,0 days 00:00:32.004000,0 days 00:00:21.178000,0 days 02:01:21.391000,0 days 02:01:53.395000,0 days 02:02:14.573000,280.0,280.0,245.0,324.0,False,HARD,9.0,True,Mercedes,0 days 02:00:52.050000,2022-10-30 21:01:52.061,1,4.0,False,,False,True
0 days 02:03:36.938000,RUS,63,0 days 00:01:22.366000,44.0,2.0,,,0 days 00:00:29.230000,0 days 00:00:31.866000,0 days 00:00:21.270000,0 days 02:02:43.803000,0 days 02:03:15.669000,0 days 02:03:36.939000,283.0,281.0,246.0,,False,HARD,10.0,True,Mercedes,0 days 02:02:14.572000,2022-10-30 21:03:14.583,1,4.0,False,,False,True
0 days 02:04:59.356000,RUS,63,0 days 00:01:22.418000,45.0,2.0,,,0 days 00:00:29.218000,0 days 00:00:31.875000,0 days 00:00:21.325000,0 days 02:04:06.157000,0 days 02:04:38.032000,0 days 02:04:59.357000,291.0,280.0,245.0,325.0,False,HARD,11.0,True,Mercedes,0 days 02:03:36.938000,2022-10-30 21:04:36.949,1,4.0,False,,False,True
0 days 02:06:21.892000,RUS,63,0 days 00:01:22.536000,46.0,2.0,,,0 days 00:00:29.239000,0 days 00:00:31.955000,0 days 00:00:21.342000,0 days 02:05:28.596000,0 days 02:06:00.551000,0 days 02:06:21.893000,279.0,282.0,244.0,321.0,False,HARD,12.0,True,Mercedes,0 days 02:04:59.356000,2022-10-30 21:05:59.367,1,4.0,False,,False,True
0 days 02:07:44.261000,RUS,63,0 days 00:01:22.369000,47.0,2.0,,,0 days 00:00:29.152000,0 days 00:00:31.918000,0 days 00:00:21.299000,0 days 02:06:51.045000,0 days 02:07:22.963000,0 days 02:07:44.262000,290.0,281.0,245.0,325.0,False,HARD,13.0,True,Mercedes,0 days 02:06:21.892000,2022-10-30 21:07:21.903,1,4.0,False,,False,True
0 days 02:09:06.713000,RUS,63,0 days 00:01:22.452000,48.0,2.0,,,0 days 00:00:29.096000,0 days 00:00:32.084000,0 days 00:00:21.272000,0 days 02:08:13.358000,0 days 02:08:45.442000,0 days 02:09:06.714000,293.0,282.0,246.0,326.0,False,HARD,14.0,True,Mercedes,0 days 02:07:44.261000,2022-10-30 21:08:44.272,1,4.0,False,,False,True
0 days 02:10:29.792000,RUS,63,0 days 00:01:23.079000,49.0,2.0,,,0 days 00:00:29.351000,0 days 00:00:32.355000,0 days 00:00:21.373000,0 days 02:09:36.065000,0 days 02:10:08.420000,0 days 02:10:29.793000,284.0,282.0,245.0,315.0,False,HARD,15.0,True,Mercedes,0 days 02:09:06.713000,2022-10-30 21:10:06.724,1,4.0,False,,False,True
0 days 02:11:52.038000,RUS,63,0 days 00:01:22.246000,50.0,2.0,,,0 days 00:00:29.184000,0 days 00:00:31.848000,0 days 00:00:21.214000,0 days 02:10:58.977000,0 days 02:11:30.825000,0 days 02:11:52.039000,290.0,281.0,245.0,323.0,False,HARD,16.0,True,Mercedes,0 days 02:10:29.792000,2022-10-30 21:11:29.803,1,4.0,False,,False,True
0 days 02:13:14.720000,RUS,63,0 days 00:01:22.682000,51.0,2.0,,,0 days 00:00:29.155000,0 days 00:00:32.047000,0 days 00:00:21.480000,0 days 02:12:21.194000,0 days 02:12:53.241000,0 days 02:13:14.721000,,281.0,245.0,,False,HARD,17.0,True,Mercedes,0 days 02:11:52.038000,2022-10-30 21:12:52.049,1,4.0,False,,False,True
0 days 02:14:37.076000,RUS,63,0 days 00:01:22.356000,52.0,2.0,,,0 days 00:00:29.194000,0 days 00:00:31.872000,0 days 00:00:21.290000,0 days 02:13:43.915000,0 days 02:14:15.787000,0 days 02:14:37.077000,287.0,281.0,246.0,324.0,False,HARD,18.0,True,Mercedes,0 days 02:13:14.720000,2022-10-30 21:14:14.731,1,4.0,False,,False,True
0 days 02:15:59.332000,RUS,63,0 days 00:01:22.256000,53.0,2.0,,,0 days 00:00:29.072000,0 days 00:00:31.829000,0 days 00:00:21.355000,0 days 02:15:06.149000,0 days 02:15:37.978000,0 days 02:15:59.333000,284.0,280.0,244.0,,False,HARD,19.0,True,Mercedes,0 days 02:14:37.076000,2022-10-30 21:15:37.087,1,4.0,False,,False,True
0 days 02:17:21.869000,RUS,63,0 days 00:01:22.537000,54.0,2.0,,,0 days 00:00:29.209000,0 days 00:00:31.897000,0 days 00:00:21.431000,0 days 02:16:28.542000,0 days 02:17:00.439000,0 days 02:17:21.870000,281.0,280.0,245.0,325.0,False,HARD,20.0,True,Mercedes,0 days 02:15:59.332000,2022-10-30 21:16:59.343,1,4.0,False,,False,True
0 days 02:18:44.387000,RUS,63,0 days 00:01:22.518000,55.0,2.0,,,0 days 00:00:29.155000,0 days 00:00:32.003000,0 days 00:00:21.360000,0 days 02:17:51.025000,0 days 02:18:23.028000,0 days 02:18:44.388000,292.0,281.0,246.0,,False,HARD,21.0,True,Mercedes,0 days 02:17:21.869000,2022-10-30 21:18:21.880,1,4.0,False,,False,True
0 days 02:20:07.203000,RUS,63,0 days 00:01:22.816000,56.0,2.0,,,0 days 00:00:29.078000,0 days 00:00:32.275000,0 days 00:00:21.463000,0 days 02:19:13.466000,0 days 02:19:45.741000,0 days 02:20:07.204000,277.0,288.0,246.0,319.0,False,HARD,22.0,True,Mercedes,0 days 02:18:44.387000,2022-10-30 21:19:44.398,1,4.0,False,,False,True
0 days 02:21:29.952000,RUS,63,0 days 00:01:22.749000,57.0,2.0,,,0 days 00:00:29.205000,0 days 00:00:32.167000,0 days 00:00:21.377000,0 days 02:20:36.409000,0 days 02:21:08.576000,0 days 02:21:29.953000,281.0,280.0,246.0,320.0,False,HARD,23.0,True,Mercedes,0 days 02:20:07.203000,2022-10-30 21:21:07.214,1,4.0,False,,False,True
0 days 02:22:53.075000,RUS,63,0 days 00:01:23.123000,58.0,2.0,,,0 days 00:00:29.353000,0 days 00:00:32.284000,0 days 00:00:21.486000,0 days 02:21:59.306000,0 days 02:22:31.590000,0 days 02:22:53.076000,283.0,282.0,246.0,323.0,False,HARD,24.0,True,Mercedes,0 days 02:21:29.952000,2022-10-30 21:22:29.963,1,4.0,False,,False,True
0 days 02:24:15.969000,RUS,63,0 days 00:01:22.894000,59.0,2.0,,,0 days 00:00:29.306000,0 days 00:00:32.118000,0 days 00:00:21.470000,0 days 02:23:22.382000,0 days 02:23:54.500000,0 days 02:24:15.970000,,281.0,246.0,318.0,False,HARD,25.0,True,Mercedes,0 days 02:22:53.075000,2022-10-30 21:23:53.086,1,4.0,False,,False,True
0 days 02:25:38.877000,RUS,63,0 days 00:01:22.908000,60.0,2.0,,,0 days 00:00:29.319000,0 days 00:00:32.060000,0 days 00:00:21.529000,0 days 02:24:45.289000,0 days 02:25:17.349000,0 days 02:25:38.878000,284.0,281.0,245.0,325.0,False,HARD,26.0,True,Mercedes,0 days 02:24:15.969000,2022-10-30 21:25:15.980,1,4.0,False,,False,True
0 days 02:27:02.219000,RUS,63,0 days 00:01:23.342000,61.0,2.0,,,0 days 00:00:29.206000,0 days 00:00:32.423000,0 days 00:00:21.713000,0 days 02:26:08.084000,0 days 02:26:40.507000,0 days 02:27:02.220000,286.0,283.0,246.0,328.0,False,HARD,27.0,True,Mercedes,0 days 02:25:38.877000,2022-10-30 21:26:38.888,1,4.0,False,,False,True
0 days 02:28:25.268000,RUS,63,0 days 00:01:23.049000,62.0,2.0,,,0 days 00:00:28.876000,0 days 00:00:32.538000,0 days 00:00:21.635000,0 days 02:27:31.096000,0 days 02:28:03.634000,0 days 02:28:25.269000,292.0,289.0,245.0,338.0,False,HARD,28.0,True,Mercedes,0 days 02:27:02.219000,2022-10-30 21:28:02.230,1,4.0,False,,False,True
0 days 02:29:48.031000,RUS,63,0 days 00:01:22.763000,63.0,2.0,,,0 days 00:00:29.150000,0 days 00:00:32.032000,0 days 00:00:21.581000,0 days 02:28:54.419000,0 days 02:29:26.451000,0 days 02:29:48.032000,289.0,282.0,246.0,326.0,False,HARD,29.0,True,Mercedes,0 days 02:28:25.268000,2022-10-30 21:29:25.279,1,4.0,False,,False,True
0 days 02:31:10.424000,RUS,63,0 days 00:01:22.393000,64.0,2.0,,,0 days 00:00:28.932000,0 days 00:00:32.028000,0 days 00:00:21.433000,0 days 02:30:16.964000,0 days 02:30:48.992000,0 days 02:31:10.425000,293.0,283.0,245.0,327.0,False,HARD,30.0,True,Mercedes,0 days 02:29:48.031000,2022-10-30 21:30:48.042,1,4.0,False,,False,True
0 days 02:32:47.485000,RUS,63,0 days 00:01:37.061000,65.0,2.0,,,0 days 00:00:29.050000,0 days 00:00:38.682000,0 days 00:00:29.329000,0 days 02:31:39.475000,0 days 02:32:18.157000,0 days 02:32:47.486000,,173.0,109.0,,False,HARD,31.0,True,Mercedes,0 days 02:31:10.424000,2022-10-30 21:32:10.435,126,4.0,False,,False,False
0 days 02:34:14.410000,RUS,63,0 days 00:01:26.925000,66.0,2.0,,,0 days 00:00:33.243000,0 days 00:00:32.171000,0 days 00:00:21.511000,0 days 02:33:20.729000,0 days 02:33:52.900000,0 days 02:34:14.411000,287.0,282.0,246.0,250.0,False,HARD,32.0,True,Mercedes,0 days 02:32:47.485000,2022-10-30 21:33:47.496,671,4.0,False,,False,False
0 days 02:35:36.681000,RUS,63,0 days 00:01:22.271000,67.0,2.0,,,0 days 00:00:29.060000,0 days 00:00:31.892000,0 days 00:00:21.319000,0 days 02:34:43.471000,0 days 02:35:15.363000,0 days 02:35:36.682000,297.0,282.0,246.0,325.0,False,HARD,33.0,True,Mercedes,0 days 02:34:14.410000,2022-10-30 21:35:14.421,1,4.0,False,,False,True
0 days 02:36:59.247000,RUS,63,0 days 00:01:22.566000,68.0,2.0,,,0 days 00:00:29.082000,0 days 00:00:31.873000,0 days 00:00:21.611000,0 days 02:36:05.764000,0 days 02:36:37.637000,0 days 02:36:59.248000,292.0,283.0,246.0,326.0,False,HARD,34.0,True,Mercedes,0 days 02:35:36.681000,2022-10-30 21:36:36.692,1,4.0,False,,False,True
0 days 02:38:25.220000,RUS,63,0 days 00:01:25.973000,69.0,2.0,,0 days 02:38:22.534000,0 days 00:00:28.935000,0 days 00:00:32.209000,0 days 00:00:24.829000,0 days 02:37:28.183000,0 days 02:38:00.392000,0 days 02:38:25.221000,298.0,281.0,,325.0,False,HARD,35.0,True,Mercedes,0 days 02:36:59.247000,2022-10-30 21:37:59.258,1,4.0,False,,False,False
