Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:34:18.616000,VER,33,0 days 00:01:12.767000,1.0,1.0,,,,0 days 00:00:31.042000,0 days 00:00:21.337000,,0 days 00:33:57.327000,0 days 00:34:18.809000,288.0,230.0,267.0,287.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 00:33:05.677000,2021-06-27 13:03:05.722,12,1.0,False,,False,False
0 days 00:35:28.647000,VER,33,0 days 00:01:10.031000,2.0,1.0,,,0 days 00:00:17.733000,0 days 00:00:31.027000,0 days 00:00:21.271000,0 days 00:34:36.349000,0 days 00:35:07.376000,0 days 00:35:28.647000,289.0,231.0,267.0,287.0,True,MEDIUM,7.0,False,Red Bull Racing,0 days 00:34:18.616000,2021-06-27 13:04:18.661,1,1.0,False,,False,True
0 days 00:36:38.481000,VER,33,0 days 00:01:09.834000,3.0,1.0,,,0 days 00:00:17.716000,0 days 00:00:30.903000,0 days 00:00:21.215000,0 days 00:35:46.363000,0 days 00:36:17.266000,0 days 00:36:38.481000,291.0,230.0,270.0,291.0,True,MEDIUM,8.0,False,Red Bull Racing,0 days 00:35:28.647000,2021-06-27 13:05:28.692,1,1.0,False,,False,True
0 days 00:37:48.087000,VER,33,0 days 00:01:09.606000,4.0,1.0,,,0 days 00:00:17.590000,0 days 00:00:30.840000,0 days 00:00:21.176000,0 days 00:36:56.071000,0 days 00:37:26.911000,0 days 00:37:48.087000,292.0,231.0,271.0,292.0,True,MEDIUM,9.0,False,Red Bull Racing,0 days 00:36:38.481000,2021-06-27 13:06:38.526,1,1.0,False,,False,True
0 days 00:38:57.753000,VER,33,0 days 00:01:09.666000,5.0,1.0,,,0 days 00:00:17.569000,0 days 00:00:30.815000,0 days 00:00:21.282000,0 days 00:38:05.656000,0 days 00:38:36.471000,0 days 00:38:57.753000,293.0,230.0,271.0,292.0,False,MEDIUM,10.0,False,Red Bull Racing,0 days 00:37:48.087000,2021-06-27 13:07:48.132,1,1.0,False,,False,True
0 days 00:40:07.608000,VER,33,0 days 00:01:09.855000,6.0,1.0,,,0 days 00:00:17.660000,0 days 00:00:30.998000,0 days 00:00:21.197000,0 days 00:39:15.413000,0 days 00:39:46.411000,0 days 00:40:07.608000,295.0,229.0,270.0,290.0,False,MEDIUM,11.0,False,Red Bull Racing,0 days 00:38:57.753000,2021-06-27 13:08:57.798,1,1.0,False,,False,True
0 days 00:41:17.480000,VER,33,0 days 00:01:09.872000,7.0,1.0,,,0 days 00:00:17.657000,0 days 00:00:30.998000,0 days 00:00:21.217000,0 days 00:40:25.265000,0 days 00:40:56.263000,0 days 00:41:17.480000,297.0,231.0,268.0,289.0,False,MEDIUM,12.0,False,Red Bull Racing,0 days 00:40:07.608000,2021-06-27 13:10:07.653,1,1.0,False,,False,True
0 days 00:42:27.365000,VER,33,0 days 00:01:09.885000,8.0,1.0,,,0 days 00:00:17.682000,0 days 00:00:31.006000,0 days 00:00:21.197000,0 days 00:41:35.162000,0 days 00:42:06.168000,0 days 00:42:27.365000,294.0,232.0,269.0,291.0,False,MEDIUM,13.0,False,Red Bull Racing,0 days 00:41:17.480000,2021-06-27 13:11:17.525,1,1.0,False,,False,True
0 days 00:43:37.112000,VER,33,0 days 00:01:09.747000,9.0,1.0,,,0 days 00:00:17.650000,0 days 00:00:30.925000,0 days 00:00:21.172000,0 days 00:42:45.015000,0 days 00:43:15.940000,0 days 00:43:37.112000,295.0,231.0,269.0,291.0,False,MEDIUM,14.0,False,Red Bull Racing,0 days 00:42:27.365000,2021-06-27 13:12:27.410,1,1.0,False,,False,True
0 days 00:44:46.999000,VER,33,0 days 00:01:09.887000,10.0,1.0,,,0 days 00:00:17.660000,0 days 00:00:30.984000,0 days 00:00:21.243000,0 days 00:43:54.772000,0 days 00:44:25.756000,0 days 00:44:46.999000,293.0,232.0,269.0,290.0,False,MEDIUM,15.0,False,Red Bull Racing,0 days 00:43:37.112000,2021-06-27 13:13:37.157,1,1.0,False,,False,True
