Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:08:37.853000,VET,5,0 days 00:01:40.809000,1.0,,,,,0 days 00:00:28.184000,0 days 00:00:47.241000,,0 days 00:07:50.748000,0 days 00:08:37.921000,252.0,93.0,188.0,183.0,False,nan,,True,Ferrari,0 days 00:06:56.859000,2018-06-10 18:12:56.924,24,1.0,False,,False,False
0 days 00:10:49.471000,VET,5,0 days 00:02:11.618000,2.0,,,,0 days 00:00:34.873000,0 days 00:00:49.848000,0 days 00:00:46.897000,0 days 00:09:12.726000,0 days 00:10:02.574000,0 days 00:10:49.471000,83.0,180.0,184.0,190.0,True,nan,,True,Ferrari,0 days 00:08:37.853000,2018-06-10 18:14:37.918,4,1.0,False,,False,False
0 days 00:12:54.275000,VET,5,0 days 00:02:04.804000,3.0,1.0,,,0 days 00:00:36.480000,0 days 00:00:42.161000,0 days 00:00:46.163000,0 days 00:11:25.951000,0 days 00:12:08.112000,0 days 00:12:54.275000,67.0,168.0,188.0,162.0,True,ULTRASOFT,4.0,False,Ferrari,0 days 00:10:49.471000,2018-06-10 18:16:49.536,4,1.0,False,,False,False
0 days 00:15:00.481000,VET,5,0 days 00:02:06.206000,4.0,1.0,,,0 days 00:00:34.541000,0 days 00:00:39.136000,0 days 00:00:52.529000,0 days 00:13:28.816000,0 days 00:14:07.952000,0 days 00:15:00.481000,76.0,140.0,279.0,247.0,False,ULTRASOFT,5.0,False,Ferrari,0 days 00:12:54.275000,2018-06-10 18:18:54.340,41,1.0,False,,False,False
0 days 00:16:17.426000,VET,5,0 days 00:01:16.945000,5.0,1.0,,,0 days 00:00:21.333000,0 days 00:00:24.651000,0 days 00:00:30.961000,0 days 00:15:21.814000,0 days 00:15:46.465000,0 days 00:16:17.426000,250.0,275.0,276.0,300.0,True,ULTRASOFT,6.0,False,Ferrari,0 days 00:15:00.481000,2018-06-10 18:21:00.546,1,1.0,False,,False,True
0 days 00:17:33.741000,VET,5,0 days 00:01:16.315000,6.0,1.0,,,0 days 00:00:21.158000,0 days 00:00:24.602000,0 days 00:00:30.555000,0 days 00:16:38.584000,0 days 00:17:03.186000,0 days 00:17:33.741000,243.0,274.0,277.0,302.0,True,ULTRASOFT,7.0,False,Ferrari,0 days 00:16:17.426000,2018-06-10 18:22:17.491,1,1.0,False,,False,True
0 days 00:18:49.557000,VET,5,0 days 00:01:15.816000,7.0,1.0,,,0 days 00:00:21.023000,0 days 00:00:24.488000,0 days 00:00:30.305000,0 days 00:17:54.764000,0 days 00:18:19.252000,0 days 00:18:49.557000,250.0,276.0,280.0,305.0,True,ULTRASOFT,8.0,False,Ferrari,0 days 00:17:33.741000,2018-06-10 18:23:33.806,1,1.0,False,,False,True
0 days 00:20:05.505000,VET,5,0 days 00:01:15.948000,8.0,1.0,,,0 days 00:00:20.981000,0 days 00:00:24.505000,0 days 00:00:30.462000,0 days 00:19:10.538000,0 days 00:19:35.043000,0 days 00:20:05.505000,246.0,275.0,279.0,303.0,False,ULTRASOFT,9.0,False,Ferrari,0 days 00:18:49.557000,2018-06-10 18:24:49.622,1,1.0,False,,False,True
0 days 00:21:21.360000,VET,5,0 days 00:01:15.855000,9.0,1.0,,,0 days 00:00:20.973000,0 days 00:00:24.403000,0 days 00:00:30.479000,0 days 00:20:26.478000,0 days 00:20:50.881000,0 days 00:21:21.360000,247.0,276.0,278.0,304.0,False,ULTRASOFT,10.0,False,Ferrari,0 days 00:20:05.505000,2018-06-10 18:26:05.570,1,1.0,False,,False,True
0 days 00:22:36.835000,VET,5,0 days 00:01:15.475000,10.0,1.0,,,0 days 00:00:20.826000,0 days 00:00:24.298000,0 days 00:00:30.351000,0 days 00:21:42.186000,0 days 00:22:06.484000,0 days 00:22:36.835000,249.0,276.0,280.0,304.0,True,ULTRASOFT,11.0,False,Ferrari,0 days 00:21:21.360000,2018-06-10 18:27:21.425,1,1.0,False,,False,True
0 days 00:23:52.641000,VET,5,0 days 00:01:15.806000,11.0,1.0,,,0 days 00:00:20.885000,0 days 00:00:24.451000,0 days 00:00:30.470000,0 days 00:22:57.720000,0 days 00:23:22.171000,0 days 00:23:52.641000,246.0,277.0,278.0,304.0,False,ULTRASOFT,12.0,False,Ferrari,0 days 00:22:36.835000,2018-06-10 18:28:36.900,1,1.0,False,,False,True
0 days 00:25:07.990000,VET,5,0 days 00:01:15.349000,12.0,1.0,,,0 days 00:00:20.802000,0 days 00:00:24.346000,0 days 00:00:30.201000,0 days 00:24:13.443000,0 days 00:24:37.789000,0 days 00:25:07.990000,251.0,277.0,280.0,305.0,True,ULTRASOFT,13.0,False,Ferrari,0 days 00:23:52.641000,2018-06-10 18:29:52.706,1,1.0,False,,False,True
0 days 00:26:23.553000,VET,5,0 days 00:01:15.563000,13.0,1.0,,,0 days 00:00:20.874000,0 days 00:00:24.333000,0 days 00:00:30.356000,0 days 00:25:28.864000,0 days 00:25:53.197000,0 days 00:26:23.553000,248.0,277.0,280.0,304.0,False,ULTRASOFT,14.0,False,Ferrari,0 days 00:25:07.990000,2018-06-10 18:31:08.055,1,1.0,False,,False,True
0 days 00:27:39.074000,VET,5,0 days 00:01:15.521000,14.0,1.0,,,0 days 00:00:20.907000,0 days 00:00:24.249000,0 days 00:00:30.365000,0 days 00:26:44.460000,0 days 00:27:08.709000,0 days 00:27:39.074000,250.0,278.0,279.0,304.0,False,ULTRASOFT,15.0,False,Ferrari,0 days 00:26:23.553000,2018-06-10 18:32:23.618,1,1.0,False,,False,True
0 days 00:28:54.499000,VET,5,0 days 00:01:15.425000,15.0,1.0,,,0 days 00:00:20.841000,0 days 00:00:24.245000,0 days 00:00:30.339000,0 days 00:27:59.915000,0 days 00:28:24.160000,0 days 00:28:54.499000,249.0,278.0,280.0,304.0,False,ULTRASOFT,16.0,False,Ferrari,0 days 00:27:39.074000,2018-06-10 18:33:39.139,1,1.0,False,,False,True
0 days 00:30:10.094000,VET,5,0 days 00:01:15.595000,16.0,1.0,,,0 days 00:00:20.889000,0 days 00:00:24.350000,0 days 00:00:30.356000,0 days 00:29:15.388000,0 days 00:29:39.738000,0 days 00:30:10.094000,248.0,278.0,280.0,304.0,False,ULTRASOFT,17.0,False,Ferrari,0 days 00:28:54.499000,2018-06-10 18:34:54.564,1,1.0,False,,False,True
0 days 00:31:25.304000,VET,5,0 days 00:01:15.210000,17.0,1.0,,,0 days 00:00:20.749000,0 days 00:00:24.192000,0 days 00:00:30.269000,0 days 00:30:30.843000,0 days 00:30:55.035000,0 days 00:31:25.304000,251.0,278.0,280.0,306.0,True,ULTRASOFT,18.0,False,Ferrari,0 days 00:30:10.094000,2018-06-10 18:36:10.159,1,1.0,False,,False,True
0 days 00:32:40.763000,VET,5,0 days 00:01:15.459000,18.0,1.0,,,0 days 00:00:20.860000,0 days 00:00:24.182000,0 days 00:00:30.417000,0 days 00:31:46.164000,0 days 00:32:10.346000,0 days 00:32:40.763000,247.0,278.0,280.0,305.0,False,ULTRASOFT,19.0,False,Ferrari,0 days 00:31:25.304000,2018-06-10 18:37:25.369,1,1.0,False,,False,True
0 days 00:33:55.991000,VET,5,0 days 00:01:15.228000,19.0,1.0,,,0 days 00:00:20.872000,0 days 00:00:24.199000,0 days 00:00:30.157000,0 days 00:33:01.635000,0 days 00:33:25.834000,0 days 00:33:55.991000,252.0,278.0,282.0,308.0,False,ULTRASOFT,20.0,False,Ferrari,0 days 00:32:40.763000,2018-06-10 18:38:40.828,1,1.0,False,,False,True
0 days 00:35:11.312000,VET,5,0 days 00:01:15.321000,20.0,1.0,,,0 days 00:00:20.814000,0 days 00:00:24.294000,0 days 00:00:30.213000,0 days 00:34:16.805000,0 days 00:34:41.099000,0 days 00:35:11.312000,251.0,277.0,281.0,307.0,False,ULTRASOFT,21.0,False,Ferrari,0 days 00:33:55.991000,2018-06-10 18:39:56.056,1,1.0,False,,False,True
0 days 00:36:26.610000,VET,5,0 days 00:01:15.298000,21.0,1.0,,,0 days 00:00:20.809000,0 days 00:00:24.195000,0 days 00:00:30.294000,0 days 00:35:32.121000,0 days 00:35:56.316000,0 days 00:36:26.610000,250.0,278.0,281.0,307.0,False,ULTRASOFT,22.0,False,Ferrari,0 days 00:35:11.312000,2018-06-10 18:41:11.377,1,1.0,False,,False,True
0 days 00:37:41.970000,VET,5,0 days 00:01:15.360000,22.0,1.0,,,0 days 00:00:20.772000,0 days 00:00:24.256000,0 days 00:00:30.332000,0 days 00:36:47.382000,0 days 00:37:11.638000,0 days 00:37:41.970000,252.0,279.0,282.0,311.0,False,ULTRASOFT,23.0,False,Ferrari,0 days 00:36:26.610000,2018-06-10 18:42:26.675,1,1.0,False,,False,True
0 days 00:38:57.537000,VET,5,0 days 00:01:15.567000,23.0,1.0,,,0 days 00:00:21.059000,0 days 00:00:24.241000,0 days 00:00:30.267000,0 days 00:38:03.029000,0 days 00:38:27.270000,0 days 00:38:57.537000,251.0,280.0,282.0,310.0,False,ULTRASOFT,24.0,False,Ferrari,0 days 00:37:41.970000,2018-06-10 18:43:42.035,1,1.0,False,,False,True
0 days 00:40:12.772000,VET,5,0 days 00:01:15.235000,24.0,1.0,,,0 days 00:00:20.781000,0 days 00:00:24.189000,0 days 00:00:30.265000,0 days 00:39:18.318000,0 days 00:39:42.507000,0 days 00:40:12.772000,254.0,281.0,284.0,313.0,False,ULTRASOFT,25.0,False,Ferrari,0 days 00:38:57.537000,2018-06-10 18:44:57.602,1,1.0,False,,False,True
0 days 00:41:29.531000,VET,5,0 days 00:01:16.759000,25.0,1.0,,,0 days 00:00:20.903000,0 days 00:00:25.168000,0 days 00:00:30.688000,0 days 00:40:33.675000,0 days 00:40:58.843000,0 days 00:41:29.531000,251.0,281.0,285.0,314.0,False,ULTRASOFT,26.0,False,Ferrari,0 days 00:40:12.772000,2018-06-10 18:46:12.837,1,1.0,False,,False,True
0 days 00:42:45.018000,VET,5,0 days 00:01:15.487000,26.0,1.0,,,0 days 00:00:20.910000,0 days 00:00:24.412000,0 days 00:00:30.165000,0 days 00:41:50.441000,0 days 00:42:14.853000,0 days 00:42:45.018000,252.0,283.0,291.0,318.0,False,ULTRASOFT,27.0,False,Ferrari,0 days 00:41:29.531000,2018-06-10 18:47:29.596,1,1.0,False,,False,True
0 days 00:44:01.163000,VET,5,0 days 00:01:16.145000,27.0,1.0,,,0 days 00:00:21.280000,0 days 00:00:24.412000,0 days 00:00:30.453000,0 days 00:43:06.298000,0 days 00:43:30.710000,0 days 00:44:01.163000,255.0,283.0,283.0,318.0,False,ULTRASOFT,28.0,False,Ferrari,0 days 00:42:45.018000,2018-06-10 18:48:45.083,1,1.0,False,,False,True
0 days 00:45:16.713000,VET,5,0 days 00:01:15.550000,28.0,1.0,,,0 days 00:00:20.913000,0 days 00:00:24.300000,0 days 00:00:30.337000,0 days 00:44:22.076000,0 days 00:44:46.376000,0 days 00:45:16.713000,249.0,280.0,283.0,309.0,False,ULTRASOFT,29.0,False,Ferrari,0 days 00:44:01.163000,2018-06-10 18:50:01.228,1,1.0,False,,False,True
0 days 00:46:31.772000,VET,5,0 days 00:01:15.059000,29.0,1.0,,,0 days 00:00:20.770000,0 days 00:00:24.224000,0 days 00:00:30.065000,0 days 00:45:37.483000,0 days 00:46:01.707000,0 days 00:46:31.772000,254.0,281.0,286.0,312.0,True,ULTRASOFT,30.0,False,Ferrari,0 days 00:45:16.713000,2018-06-10 18:51:16.778,1,1.0,False,,False,True
0 days 00:47:46.849000,VET,5,0 days 00:01:15.077000,30.0,1.0,,,0 days 00:00:20.806000,0 days 00:00:24.204000,0 days 00:00:30.067000,0 days 00:46:52.578000,0 days 00:47:16.782000,0 days 00:47:46.849000,253.0,282.0,287.0,314.0,False,ULTRASOFT,31.0,False,Ferrari,0 days 00:46:31.772000,2018-06-10 18:52:31.837,1,1.0,False,,False,True
0 days 00:49:02.263000,VET,5,0 days 00:01:15.414000,31.0,1.0,,,0 days 00:00:20.811000,0 days 00:00:24.401000,0 days 00:00:30.202000,0 days 00:48:07.660000,0 days 00:48:32.061000,0 days 00:49:02.263000,252.0,282.0,285.0,312.0,False,ULTRASOFT,32.0,False,Ferrari,0 days 00:47:46.849000,2018-06-10 18:53:46.914,1,1.0,False,,False,True
0 days 00:50:18.003000,VET,5,0 days 00:01:15.740000,32.0,1.0,,,0 days 00:00:20.903000,0 days 00:00:24.450000,0 days 00:00:30.387000,0 days 00:49:23.166000,0 days 00:49:47.616000,0 days 00:50:18.003000,255.0,283.0,287.0,319.0,False,ULTRASOFT,33.0,False,Ferrari,0 days 00:49:02.263000,2018-06-10 18:55:02.328,1,1.0,False,,False,True
0 days 00:51:33.589000,VET,5,0 days 00:01:15.586000,33.0,1.0,,,0 days 00:00:21.204000,0 days 00:00:24.169000,0 days 00:00:30.213000,0 days 00:50:39.207000,0 days 00:51:03.376000,0 days 00:51:33.589000,252.0,283.0,286.0,315.0,False,ULTRASOFT,34.0,False,Ferrari,0 days 00:50:18.003000,2018-06-10 18:56:18.068,1,1.0,False,,False,True
0 days 00:52:48.756000,VET,5,0 days 00:01:15.167000,34.0,1.0,,,0 days 00:00:20.862000,0 days 00:00:24.313000,0 days 00:00:29.992000,0 days 00:51:54.451000,0 days 00:52:18.764000,0 days 00:52:48.756000,257.0,284.0,294.0,326.0,False,ULTRASOFT,35.0,False,Ferrari,0 days 00:51:33.589000,2018-06-10 18:57:33.654,1,1.0,False,,False,True
0 days 00:54:04.454000,VET,5,0 days 00:01:15.698000,35.0,1.0,,,0 days 00:00:20.996000,0 days 00:00:24.209000,0 days 00:00:30.493000,0 days 00:53:09.752000,0 days 00:53:33.961000,0 days 00:54:04.454000,253.0,282.0,282.0,309.0,False,ULTRASOFT,36.0,False,Ferrari,0 days 00:52:48.756000,2018-06-10 18:58:48.821,1,1.0,False,,False,True
